search_id	search_date	clicks	group
-2496175413343747676	2017-11-22	0	2
-3542369488037053330	2017-11-23	1	2
2782999721807078070	2017-11-22	0	2
3708680303605542621	2017-11-24	0	2
7160091123192935859	2017-11-23	2	2
-4493276441608432176	2017-11-22	0	2
-6000951378178940361	2017-11-22	1	2
-6073407375164689082	2017-11-25	0	2
4520195554354317211	2017-11-24	1	2
8934070015176773203	2017-11-22	0	2
-1172474313626727599	2017-11-23	0	2
-2832732148790413596	2017-11-22	2	2
-2970852638573553488	2017-11-23	0	2
-5509115360039273561	2017-11-23	0	2
-6520077300324153153	2017-11-22	1	2
-6948446932999781998	2017-11-24	0	2
-7209728946251689610	2017-11-22	0	2
-7268365274726940338	2017-11-23	0	2
-7735672945333848119	2017-11-22	1	2
2228674164913494380	2017-11-22	0	2
5006223280406464677	2017-11-23	0	2
6589414886231748501	2017-11-24	0	2
6845552581900412242	2017-11-22	2	2
-169901768141147089	2017-11-24	0	2
-266182125100534114	2017-11-23	0	2
-4538039760154559277	2017-11-25	1	2
-8791438568781480206	2017-11-24	1	2
-8828050114082232655	2017-11-23	0	2
2984713460928351135	2017-11-22	0	2
3367351533570463574	2017-11-23	0	2
4655010109728087896	2017-11-24	0	2
5892384822603974666	2017-11-25	0	2
7365586547100743893	2017-11-24	0	2
-4430279263220364037	2017-11-23	0	2
-5802412480487198550	2017-11-24	0	2
-6558208931417502530	2017-11-24	0	2
-6767011205214094213	2017-11-22	4	2
-954578650668267778	2017-11-24	0	2
3252679947389100137	2017-11-23	0	2
4874915649278711717	2017-11-24	0	2
5911679696385055905	2017-11-23	0	2
727967539519266857	2017-11-24	0	2
7777906443440080564	2017-11-22	1	2
884091181720445162	2017-11-23	0	2
-1330406095427778695	2017-11-22	0	2
-1412045072347556751	2017-11-23	0	2
-1488300062244232668	2017-11-22	3	2
-1611193764912524039	2017-11-23	1	2
-1616214320984276213	2017-11-23	1	2
-1625638427479620575	2017-11-22	0	2
-1669393152110577837	2017-11-22	0	2
-1779008340323826830	2017-11-23	1	2
-1808395380068501210	2017-11-24	2	2
-1826436802284088103	2017-11-23	2	2
-1889170783454453391	2017-11-22	1	2
-2020669592411222650	2017-11-22	0	2
-2114313199690331906	2017-11-23	0	2
-2131689729057501420	2017-11-22	1	2
-22604411252716515	2017-11-22	0	2
-2310744893165513355	2017-11-24	0	2
-2331825634125614776	2017-11-23	0	2
-2348246915662810298	2017-11-22	0	2
-2363498189856818472	2017-11-22	1	2
-2477888358393781545	2017-11-22	0	2
-2667535302032849692	2017-11-22	0	2
-3065950147745484905	2017-11-23	1	2
-3113107352622996252	2017-11-23	1	2
-3211619823556555400	2017-11-23	0	2
-3277337276142938429	2017-11-23	1	2
-3438986847320702272	2017-11-23	2	2
-3986381351373041461	2017-11-22	3	2
-4062326951678276587	2017-11-24	2	2
-4424425903121724357	2017-11-23	1	2
-4462562601349320398	2017-11-22	1	2
-4552271149250900081	2017-11-22	2	2
-4657634794330121220	2017-11-24	0	2
-4720363939309974712	2017-11-22	2	2
-4783209499876403161	2017-11-22	1	2
-4815343407096712466	2017-11-22	1	2
-481795239442100804	2017-11-23	0	2
-4820980251497566340	2017-11-23	0	2
-5059640379901049489	2017-11-24	0	2
-5081358149177218034	2017-11-22	0	2
-5482812438850655173	2017-11-22	0	2
-5492963701206634086	2017-11-24	0	2
-6063040232221767148	2017-11-22	0	2
-6073165831998382514	2017-11-23	2	2
-6141591550983836009	2017-11-22	0	2
-6388491284298359193	2017-11-22	1	2
-6416258646562470566	2017-11-23	1	2
-6548090447536577332	2017-11-22	1	2
-6659695925307400325	2017-11-23	2	2
-6854485976111745230	2017-11-22	2	2
-6887290413489453440	2017-11-22	0	2
-7073298632244772959	2017-11-23	1	2
-7077453522315100763	2017-11-23	3	2
-7183534353253031278	2017-11-22	1	2
-7452259103624549816	2017-11-24	0	2
-7635532451412859395	2017-11-23	1	2
-7645136097908974721	2017-11-22	1	2
-780522945720677369	2017-11-22	7	2
-7907436053964212753	2017-11-22	0	2
-8089336927244584896	2017-11-23	0	2
-8199459579574182026	2017-11-23	0	2
-8334788905335462220	2017-11-22	4	2
-8513784650292580104	2017-11-23	2	2
-8715679204384383566	2017-11-22	0	2
-9129110163069765686	2017-11-22	0	2
-9175110541976542124	2017-11-22	0	2
1212482227059765527	2017-11-22	0	2
1387807871130414976	2017-11-23	2	2
142851478083508390	2017-11-23	3	2
1631690222198974230	2017-11-23	0	2
1649356018675298709	2017-11-23	1	2
1881118656900058662	2017-11-22	3	2
2045114912077396938	2017-11-23	0	2
2271430781003158599	2017-11-22	1	2
2403303004462755552	2017-11-23	1	2
2510263344158225133	2017-11-23	1	2
2795753945433338796	2017-11-23	0	2
2937808736093952260	2017-11-22	2	2
3049718524301316916	2017-11-24	5	2
3187780304460798272	2017-11-22	0	2
3309946222037684211	2017-11-23	1	2
3886739455029136987	2017-11-24	1	2
3913412153908770053	2017-11-23	1	2
4213414375862911790	2017-11-23	2	2
4243208925529601468	2017-11-24	0	2
428652842498019829	2017-11-22	1	2
4329997296330469799	2017-11-23	0	2
4372113436389681061	2017-11-24	3	2
4414822498193931724	2017-11-24	0	2
4470440161879287903	2017-11-23	0	2
4889498861589448514	2017-11-23	1	2
4926711397821073188	2017-11-22	0	2
5068622208002139377	2017-11-23	1	2
5119049449761335156	2017-11-23	4	2
5196657175589665251	2017-11-22	0	2
541987721007871301	2017-11-24	1	2
5462383816658808821	2017-11-24	0	2
5563331129084134968	2017-11-22	1	2
5758619521102205932	2017-11-22	2	2
5851473330245888822	2017-11-23	0	2
6188108034411367869	2017-11-23	0	2
6238302651865542851	2017-11-23	0	2
6579069824428751355	2017-11-22	1	2
6960438210872641814	2017-11-22	0	2
696310136156172269	2017-11-22	1	2
7029932324847951080	2017-11-23	2	2
7120125346377608427	2017-11-22	0	2
7403850538089960889	2017-11-24	1	2
7559926052286822323	2017-11-24	0	2
7614478511640277718	2017-11-24	1	2
7683350746772914484	2017-11-24	2	2
7692575151320146012	2017-11-22	0	2
771382474079833994	2017-11-23	0	2
8074044290317579023	2017-11-22	0	2
8078943653003154041	2017-11-23	2	2
8189092595246257848	2017-11-23	1	2
8254205050211354988	2017-11-23	1	2
8282987195048732213	2017-11-24	0	2
8322682989803460698	2017-11-23	0	2
8349865960820552287	2017-11-22	0	2
8409430586499332590	2017-11-23	2	2
8475344097850169974	2017-11-22	0	2
856991244208269518	2017-11-23	0	2
8732251803407838908	2017-11-22	0	2
8762644805659519271	2017-11-23	2	2
8812492839078689650	2017-11-24	0	2
8844661180679012966	2017-11-23	0	2
-2476858882088624326	2017-11-24	0	2
-3269686379544752307	2017-11-22	1	2
-3986083832506593525	2017-11-23	0	2
-6937224384081083146	2017-11-24	2	2
-7298925123391055287	2017-11-23	0	2
-7358051967386545915	2017-11-25	2	2
291494581208973501	2017-11-24	1	2
6842665236301359547	2017-11-22	0	2
6939528988386410410	2017-11-25	1	2
715454642389717399	2017-11-22	0	2
7433898079341743163	2017-11-24	0	2
7991348090963859037	2017-11-23	1	2
8228973682844264547	2017-11-22	0	2
-7283417241137029890	2017-11-22	0	2
4056149904151415339	2017-11-24	1	2
6540296112319435148	2017-11-22	0	2
7646103300099375347	2017-11-23	3	2
-6877801350215469698	2017-11-22	0	2
3542522312693814613	2017-11-23	0	2
7172232099039783166	2017-11-24	0	2
-1561681967653122140	2017-11-23	1	2
-1943511855625955176	2017-11-24	1	2
-240440315780793166	2017-11-24	2	2
-2450844677841312323	2017-11-24	0	2
-396695572366579908	2017-11-22	0	2
-4154296879794606568	2017-11-23	0	2
-4885542225283067267	2017-11-25	3	2
-5272335185576433468	2017-11-24	0	2
-5700522587749918633	2017-11-24	0	2
-8084283851426223938	2017-11-24	1	2
1280904557444918197	2017-11-22	0	2
1584575734922372824	2017-11-24	3	2
2894169931650548334	2017-11-24	1	2
3519003410125736553	2017-11-22	1	2
3544241963249318371	2017-11-23	0	2
4488393381972587979	2017-11-24	3	2
4513257782205836899	2017-11-22	1	2
5131062176366224841	2017-11-22	1	2
5341372652747403463	2017-11-23	0	2
6226080238273572851	2017-11-22	0	2
6449435827327930878	2017-11-22	1	2
6513808347382130056	2017-11-22	1	2
7560046400535601518	2017-11-23	0	2
7918634203776587742	2017-11-22	0	2
9142043388264929875	2017-11-23	0	2
-1351646595422428735	2017-11-23	3	2
-3074267430676363101	2017-11-25	1	2
153251534085614221	2017-11-24	2	2
2108516643392857150	2017-11-22	0	2
-3820599933098884625	2017-11-24	0	2
-4688897555803264837	2017-11-24	0	2
-5563911938274447137	2017-11-23	2	2
-6816976266833944564	2017-11-22	2	2
-8678060823437404266	2017-11-24	0	2
1622327415797561779	2017-11-24	0	2
2188685431991906849	2017-11-23	0	2
2491079933538258014	2017-11-22	2	2
3845822302484800399	2017-11-23	0	2
4932822651572755829	2017-11-23	1	2
6078493532609056594	2017-11-24	0	2
6607672348136051471	2017-11-22	1	2
-2964439731605784829	2017-11-22	1	2
-7512611054824197051	2017-11-23	0	2
-8081161043285218585	2017-11-22	2	2
-5080284922517140681	2017-11-23	1	2
-5366554335071111249	2017-11-22	0	2
-7667781772439065391	2017-11-23	0	2
-8795694183984124497	2017-11-24	1	2
1139506463079998658	2017-11-22	2	2
-1084021669139093009	2017-11-23	0	2
-2779544389427111005	2017-11-22	0	2
-4168068805318240731	2017-11-24	0	2
6604897692894437625	2017-11-22	0	2
6938841007631339490	2017-11-24	0	2
7330318254844421720	2017-11-22	0	2
950835191424612032	2017-11-23	1	2
-2988321683165785634	2017-11-22	0	2
-5714987364884729694	2017-11-24	0	2
-5947826414145829459	2017-11-22	2	2
-7625274011729295194	2017-11-22	0	2
-7857523622741911694	2017-11-23	0	2
7000319997764082875	2017-11-23	1	2
8756000101088072028	2017-11-23	1	2
-2067141168174768311	2017-11-24	8	2
-2323055956357056880	2017-11-22	1	2
3746295056556378272	2017-11-23	1	2
6234099817642565874	2017-11-22	0	2
8990912401812085515	2017-11-23	1	2
9129599506936089740	2017-11-22	0	2
3244858086137995788	2017-11-23	0	2
6165646096560200443	2017-11-23	0	2
-2083127244172206339	2017-11-23	0	2
2924094875188727755	2017-11-25	0	2
3734937646414685916	2017-11-25	1	2
9012983212297920869	2017-11-23	1	2
-1145065131855157651	2017-11-23	0	2
-1272142575425333403	2017-11-22	0	2
-1442594147796016513	2017-11-23	2	2
-2041074701735871038	2017-11-22	2	2
-230969730919826308	2017-11-23	0	2
-2433887242556245602	2017-11-22	1	2
-3137880853159983635	2017-11-22	0	2
-4214965872834273717	2017-11-22	0	2
-4455566787796169503	2017-11-24	2	2
-5896628875745649800	2017-11-23	0	2
-6498161491241850919	2017-11-24	0	2
-6746267179413181057	2017-11-23	0	2
-6863871359947341576	2017-11-24	0	2
-7162234684511851456	2017-11-22	1	2
-7580930354233271909	2017-11-24	0	2
-7675966921156289652	2017-11-22	0	2
-7770064416817271418	2017-11-23	0	2
-7901320189200515878	2017-11-23	0	2
-8379653115098411992	2017-11-23	1	2
-8581100533374059358	2017-11-22	0	2
-8705984492151539740	2017-11-22	0	2
1247063287739722088	2017-11-22	1	2
1446423355157265151	2017-11-22	1	2
1756427423469131889	2017-11-22	0	2
1927318026400254047	2017-11-22	0	2
2249065997776349749	2017-11-23	1	2
3472563966764362318	2017-11-22	0	2
3731781773115014438	2017-11-22	0	2
49395325894219252	2017-11-24	1	2
5357241217251697296	2017-11-24	1	2
6070158088686205933	2017-11-22	1	2
6738034531110427639	2017-11-23	0	2
7616824251592325001	2017-11-24	1	2
8299597842831322039	2017-11-24	0	2
-5984252333509411701	2017-11-22	0	2
4038106507611632001	2017-11-22	0	2
-1163997219358196536	2017-11-22	1	2
-3053658700220766856	2017-11-22	0	2
-3965571933118504498	2017-11-23	1	2
-473151063572706606	2017-11-22	0	2
-8972003158481959570	2017-11-22	0	2
186840756302512015	2017-11-23	0	2
2771657628731834979	2017-11-23	0	2
6858819918876212071	2017-11-24	0	2
325445017124158620	2017-11-22	0	2
716452924645216385	2017-11-22	0	2
-2175462740481848002	2017-11-24	0	2
-26169536647094457	2017-11-22	3	2
-3513545347224463653	2017-11-22	0	2
-4130372679006204644	2017-11-23	1	2
-4395263028260926709	2017-11-22	1	2
-477236036792970938	2017-11-23	0	2
-5007276827475586906	2017-11-24	1	2
-8849336221340851874	2017-11-23	3	2
1162397005935310389	2017-11-23	0	2
3271619036421946086	2017-11-22	0	2
3914641402019263292	2017-11-23	0	2
8230285052923596273	2017-11-22	0	2
9103048481842582566	2017-11-24	0	2
-1841921386067924010	2017-11-23	0	2
-5217029288879649008	2017-11-22	0	2
-5254245726359018378	2017-11-23	1	2
-5297521212397600808	2017-11-23	2	2
-5657608663951717758	2017-11-22	0	2
-8536660005938520646	2017-11-23	6	2
-8597257606932085112	2017-11-22	2	2
-965743043710302697	2017-11-22	2	2
1102782377776557063	2017-11-22	3	2
1817339478505776896	2017-11-24	1	2
1966447140242682758	2017-11-22	0	2
262368982773571470	2017-11-23	0	2
3937655122282915823	2017-11-23	0	2
4760888286573587209	2017-11-22	1	2
4995107730074768355	2017-11-22	1	2
5607106082040707303	2017-11-24	0	2
58095260918050362	2017-11-23	0	2
6314875430551563057	2017-11-22	0	2
6905438327793635398	2017-11-23	1	2
7802770054470592289	2017-11-25	0	2
8334924254421343890	2017-11-22	1	2
8388722759199670278	2017-11-23	0	2
996657187909093387	2017-11-24	2	2
-1850350865529225004	2017-11-24	0	2
-215093588443514883	2017-11-24	0	2
-2710549425004097728	2017-11-22	0	2
-4699972040120907292	2017-11-25	1	2
-5045870902546293885	2017-11-24	0	2
-8280349317547933557	2017-11-24	0	2
3340646868607990061	2017-11-22	0	2
-1595577580881093110	2017-11-22	1	2
-1993886839615775582	2017-11-23	1	2
-2692838700867878423	2017-11-23	1	2
-4937729198626351477	2017-11-22	0	2
-5025385169706843995	2017-11-22	0	2
-8634588393386541757	2017-11-23	0	2
1987176726932375801	2017-11-24	0	2
3480783933599716506	2017-11-24	0	2
3862095105035320222	2017-11-22	0	2
483383237907650340	2017-11-22	1	2
7979295646038171978	2017-11-25	0	2
-5518970550693857706	2017-11-22	0	2
-8435712467418995945	2017-11-23	0	2
4055881177570943593	2017-11-24	1	2
4718546059053073222	2017-11-22	0	2
5917148910962324941	2017-11-23	2	2
7620795492534552716	2017-11-23	2	2
-2030921269061251398	2017-11-22	1	2
-270467972051670170	2017-11-23	1	2
-4752294364859501516	2017-11-22	0	2
-5076559742963902739	2017-11-23	0	2
-9208765539767855254	2017-11-22	0	2
-5847711359655950186	2017-11-25	0	2
-8193477773684201939	2017-11-25	2	2
1113173467730703631	2017-11-23	1	2
3756158773065085595	2017-11-25	1	2
6265062845131343661	2017-11-25	0	2
855536166383448508	2017-11-23	0	2
8975450120488381587	2017-11-22	1	2
-1218578163306217774	2017-11-22	1	2
-5727676763559671656	2017-11-23	3	2
-5913523612217888740	2017-11-23	0	2
3615009049535611183	2017-11-22	0	2
5783857537509611953	2017-11-23	2	2
8283454522929499442	2017-11-22	0	2
-1108813804280928206	2017-11-23	0	2
-1576742415847648783	2017-11-23	0	2
-2425407835657047604	2017-11-22	1	2
-2539320543186305165	2017-11-23	0	2
-3198762530456859003	2017-11-24	0	2
-3215728541994292759	2017-11-22	1	2
-3425908178838826437	2017-11-22	1	2
-3549681758425294997	2017-11-22	1	2
-3755951338831483341	2017-11-22	0	2
-4100671187588749454	2017-11-24	0	2
-4145998409213430289	2017-11-23	0	2
-4307652437387823927	2017-11-22	1	2
-431413443231592208	2017-11-23	1	2
-4387385397971835155	2017-11-22	0	2
-4468801663582551110	2017-11-23	3	2
-4547955352068970372	2017-11-24	0	2
-4557395242207417196	2017-11-22	2	2
-5014557170403726738	2017-11-22	1	2
-5123250562187363388	2017-11-22	0	2
-5327684984779854535	2017-11-22	1	2
-578776746310080025	2017-11-24	0	2
-5878361995545339211	2017-11-24	0	2
-601297129736995293	2017-11-23	0	2
-6117342220685358982	2017-11-23	2	2
-724886756692683473	2017-11-22	2	2
-7336682588769540309	2017-11-22	0	2
-7590442196986744166	2017-11-22	1	2
-7615895683139707682	2017-11-23	0	2
-7713861227098693075	2017-11-24	0	2
-777801646418534714	2017-11-22	1	2
-7813332360801483036	2017-11-22	0	2
-7826792562653194854	2017-11-22	0	2
-8071757466762932330	2017-11-25	0	2
-8328563232016329042	2017-11-23	1	2
-8561639560231568144	2017-11-22	0	2
-8623126296905595743	2017-11-24	0	2
-8641816616982934134	2017-11-22	1	2
-8735557901269638584	2017-11-22	1	2
-8795842818721654565	2017-11-22	0	2
-8896733594194875339	2017-11-22	1	2
-9060964914905720989	2017-11-23	0	2
-9121337015786952217	2017-11-22	2	2
1074194897187851064	2017-11-24	2	2
1150235589232859104	2017-11-23	0	2
1435248519214927545	2017-11-23	1	2
1961307764608177245	2017-11-24	0	2
1977486199616842278	2017-11-24	1	2
2107392295533672863	2017-11-23	0	2
2123128118425518711	2017-11-22	1	2
2204888338961119157	2017-11-23	0	2
2226348597079959019	2017-11-22	3	2
2835737495420488138	2017-11-24	2	2
3373287065192999383	2017-11-23	1	2
3458711543804194663	2017-11-24	2	2
360318771158540850	2017-11-22	1	2
3717103060328227092	2017-11-23	0	2
4009278313403458649	2017-11-23	1	2
4044994430528034887	2017-11-23	1	2
4185999235663011036	2017-11-24	0	2
4686578662709558820	2017-11-23	0	2
4741590366251907608	2017-11-25	2	2
4925605285662078142	2017-11-24	3	2
5165813753968509697	2017-11-22	0	2
5503029274549535944	2017-11-23	0	2
5587517987464941238	2017-11-24	1	2
5800471750038175535	2017-11-22	0	2
6102801088718370187	2017-11-22	0	2
6258418129224249966	2017-11-22	0	2
6431050608351414637	2017-11-24	0	2
6568771013680092914	2017-11-23	1	2
6696396471513969596	2017-11-24	1	2
7154336159025310764	2017-11-22	0	2
7468886525025567045	2017-11-22	0	2
75108001217757032	2017-11-22	1	2
7592773035662319962	2017-11-22	0	2
7674563043028440494	2017-11-22	0	2
804529984492941130	2017-11-23	0	2
8087093582929371579	2017-11-22	0	2
8099535126684635672	2017-11-24	0	2
8209587194985003851	2017-11-22	0	2
8271189650971748195	2017-11-23	1	2
8304238506079547722	2017-11-22	1	2
8314808379570142037	2017-11-22	0	2
8466704662516059607	2017-11-22	0	2
8479036255905905257	2017-11-23	0	2
8671850201446519154	2017-11-22	0	2
8995762096097344477	2017-11-23	0	2
9129430786644984582	2017-11-24	0	2
9173959718704008796	2017-11-24	1	2
-19370354419759913	2017-11-24	1	2
-2391410825367660699	2017-11-22	1	2
5600680607111566671	2017-11-22	0	2
6037026866992874476	2017-11-22	1	2
6219560434516575764	2017-11-24	0	2
798540854526907687	2017-11-24	0	2
-1303932122301302926	2017-11-22	0	2
-1315746889249259208	2017-11-23	0	2
-1586870953720449866	2017-11-23	0	2
-1724903275080575519	2017-11-23	1	2
-1817384326752539858	2017-11-22	1	2
-1896475705994876453	2017-11-23	0	2
-2329150650981810024	2017-11-22	0	2
-2408678875687699279	2017-11-23	1	2
-2469819962103016641	2017-11-23	0	2
-2844859759375309057	2017-11-23	2	2
-2917184951748069793	2017-11-24	1	2
-3007346134803720127	2017-11-22	0	2
-3208098119560945290	2017-11-24	0	2
-3259587676055551286	2017-11-24	0	2
-3303038794469905507	2017-11-22	0	2
-3343190913542723493	2017-11-23	0	2
-3665996070383795746	2017-11-22	0	2
-3687150701931474130	2017-11-22	0	2
-371117654057186858	2017-11-23	0	2
-4501640274844999861	2017-11-24	0	2
-4669961449851227154	2017-11-22	3	2
-4735750915094957140	2017-11-23	1	2
-4739460818865180921	2017-11-23	0	2
-5081620865730051405	2017-11-22	2	2
-5222834448178568350	2017-11-22	1	2
-5681842465908976310	2017-11-23	0	2
-5999968049667468844	2017-11-24	0	2
-6367745599842195287	2017-11-22	0	2
-6445057990376183267	2017-11-23	0	2
-6468930454561294533	2017-11-24	1	2
-6684789577304177988	2017-11-24	0	2
-6816266464751339729	2017-11-22	1	2
-682307617958440245	2017-11-24	0	2
-6828506871918621483	2017-11-23	1	2
-7368945878751325768	2017-11-24	0	2
-7501001381629065549	2017-11-22	0	2
-8580014717207777225	2017-11-22	0	2
-8619771270310189400	2017-11-22	0	2
-8824771734848394846	2017-11-22	0	2
-8875381994842243211	2017-11-23	0	2
-9134364751650819014	2017-11-23	0	2
-926437106578439303	2017-11-22	1	2
1951519448624216780	2017-11-23	0	2
2029172371649681178	2017-11-22	0	2
240231923361676068	2017-11-22	2	2
2535684344091832871	2017-11-23	0	2
3806668860217189138	2017-11-22	0	2
4152634085388290231	2017-11-23	0	2
4158033143319146926	2017-11-23	1	2
4282688540684999800	2017-11-23	0	2
4718586873301553980	2017-11-23	1	2
4724789321243912969	2017-11-24	3	2
4761977027382296932	2017-11-22	0	2
5529353585443706667	2017-11-23	0	2
5640364002791371532	2017-11-23	2	2
5939584899102661410	2017-11-22	0	2
6036855579955263148	2017-11-23	0	2
6280414847809925216	2017-11-23	0	2
6553463967613828854	2017-11-23	0	2
6598945783555380209	2017-11-24	0	2
6673382365480412815	2017-11-23	3	2
6754693378148736240	2017-11-22	0	2
67748805912155625	2017-11-22	0	2
6917291038505966642	2017-11-24	0	2
7053757464651784455	2017-11-22	0	2
7101600025286087129	2017-11-22	0	2
7285348769582903144	2017-11-22	1	2
7310558273446972542	2017-11-23	0	2
7413827161725191906	2017-11-23	0	2
7612500677414136472	2017-11-23	1	2
8052131648390123850	2017-11-22	1	2
8057608515262864839	2017-11-24	0	2
8324624650121460202	2017-11-23	0	2
8375655705285514434	2017-11-22	3	2
841411243268612837	2017-11-22	0	2
8887099685579057551	2017-11-22	2	2
8987842372897169426	2017-11-23	0	2
9055627073084383790	2017-11-24	0	2
9095104288965457392	2017-11-23	0	2
-1293317641282182470	2017-11-24	0	2
-1499787320753634305	2017-11-23	1	2
-1628561149845965017	2017-11-25	0	2
-4621378219089257470	2017-11-22	1	2
-5386749891324707120	2017-11-24	2	2
-5852677840007159336	2017-11-24	1	2
-6083895600491289654	2017-11-22	2	2
-7425972225734739826	2017-11-23	2	2
-7795851982013523739	2017-11-23	0	2
-8704610251042455275	2017-11-25	0	2
-8799586053729777175	2017-11-22	0	2
-9161774330527646610	2017-11-25	0	2
2009037925898837034	2017-11-25	2	2
3830224306193333704	2017-11-24	0	2
5330623601420510349	2017-11-23	0	2
5586023020357943770	2017-11-22	1	2
659268349583849580	2017-11-23	0	2
7904548547127352808	2017-11-25	1	2
8620662756276330156	2017-11-22	0	2
8985139717743453198	2017-11-23	0	2
9192678023814739001	2017-11-22	0	2
8476502800359214028	2017-11-22	1	2
-606055655179659998	2017-11-24	0	2
-7743372927059307725	2017-11-22	0	2
1049236984918180744	2017-11-22	0	2
-1862102318231382780	2017-11-23	0	2
-725040732926168462	2017-11-25	4	2
-7444665093963807711	2017-11-22	0	2
1512349389263962923	2017-11-23	0	2
6703901875058735351	2017-11-22	3	2
-2826828508732297108	2017-11-22	0	2
4676663954113336750	2017-11-24	0	2
4941416742061790876	2017-11-23	0	2
7797773751483210121	2017-11-23	0	2
-1437869173076234431	2017-11-23	0	2
-2512189883155450115	2017-11-24	0	2
-2576504866531145651	2017-11-23	0	2
-3003215899223838507	2017-11-23	0	2
-3136258207553130132	2017-11-23	1	2
-4885734035420051054	2017-11-23	0	2
-5359428080859953749	2017-11-22	0	2
-5484859440608264612	2017-11-23	0	2
-5605958118997882921	2017-11-23	1	2
-6094079464430989311	2017-11-23	0	2
-616121770516798815	2017-11-23	0	2
-7098348220991705903	2017-11-24	0	2
-7255725369864531887	2017-11-22	0	2
-7662269659510968898	2017-11-24	0	2
-8186040483224592047	2017-11-23	0	2
-8962332291502546812	2017-11-23	2	2
1222516848213305693	2017-11-22	0	2
237705552309886471	2017-11-22	4	2
2595654205490127619	2017-11-22	0	2
3109880671200907394	2017-11-22	1	2
4143183186246385863	2017-11-22	1	2
475415965274562752	2017-11-23	1	2
4840989557146103079	2017-11-24	0	2
563956014302894876	2017-11-23	2	2
6693703733002531662	2017-11-22	0	2
8038669301346684829	2017-11-22	0	2
9087894434053417626	2017-11-22	1	2
-6694889948506134882	2017-11-24	3	2
-7295212734357354778	2017-11-23	0	2
-9220415922438590970	2017-11-22	0	2
1569852663727456763	2017-11-23	1	2
1590820224242266923	2017-11-23	1	2
1642300510794108945	2017-11-22	0	2
284702901438918802	2017-11-22	1	2
415211290054626459	2017-11-23	0	2
4171981676078012336	2017-11-22	3	2
6138433281865491625	2017-11-23	1	2
6171050909764487774	2017-11-22	1	2
6814646950403209558	2017-11-22	0	2
7465728894867744152	2017-11-22	1	2
8645105403178014225	2017-11-22	2	2
-46196342716863051	2017-11-23	1	2
-5325274099294105319	2017-11-23	1	2
-840405846062022763	2017-11-23	0	2
-9086878349083282968	2017-11-23	2	2
2139970031311388928	2017-11-23	1	2
3508820424892783049	2017-11-23	0	2
3981164355236554830	2017-11-22	0	2
473363189207818325	2017-11-22	0	2
5329312027272931507	2017-11-24	0	2
5659012322346697200	2017-11-23	1	2
7012968319828916487	2017-11-24	0	2
7020109385672903804	2017-11-23	1	2
7423714562794361533	2017-11-23	0	2
7705816489652534985	2017-11-22	0	2
-5663113309470764684	2017-11-25	0	2
4320872061488790032	2017-11-25	0	2
-4768724602693297588	2017-11-23	1	2
8470074932131061258	2017-11-23	0	2
-1844818764209508273	2017-11-22	0	2
-924294844237603571	2017-11-23	0	2
3650591469584671413	2017-11-24	0	2
-685029835978509737	2017-11-25	3	2
-7482020659966842379	2017-11-23	1	2
-8089940744238169830	2017-11-22	2	2
-8299991294272182506	2017-11-22	0	2
-8538646681075337217	2017-11-23	3	2
1525068157573143292	2017-11-25	0	2
-1982055789232666474	2017-11-23	0	2
-7300060908814381325	2017-11-25	0	2
4843837078175181291	2017-11-22	0	2
5069272296000352501	2017-11-22	0	2
715966936133161627	2017-11-23	0	2
-4374389080131433482	2017-11-24	2	2
-8661159523470373368	2017-11-22	1	2
1176436567326256934	2017-11-25	1	2
1215296386853831293	2017-11-25	0	2
3485275382953738888	2017-11-23	2	2
4113198532551296388	2017-11-23	1	2
5389229133413205912	2017-11-24	1	2
7861944345245313590	2017-11-22	1	2
8493372819245413583	2017-11-23	0	2
-6154494338241398999	2017-11-23	1	2
-1761529598745581310	2017-11-24	0	2
-2129719457347182596	2017-11-24	1	2
-2647552861152069761	2017-11-25	1	2
-4261608966800731045	2017-11-23	1	2
-5831703003997561135	2017-11-23	1	2
-692432537716240731	2017-11-22	2	2
-8088888743166841436	2017-11-23	1	2
2045178588131099548	2017-11-24	1	2
21520824288029058	2017-11-23	0	2
2556957346592578170	2017-11-23	0	2
2750675863416098300	2017-11-23	0	2
3824516931705185358	2017-11-22	2	2
5252772867847726027	2017-11-23	0	2
5494668198266352616	2017-11-22	0	2
5663604270529354118	2017-11-24	1	2
7932685511037585698	2017-11-24	0	2
8431359539540327553	2017-11-23	1	2
969643436022775276	2017-11-25	0	2
-5256708208527413984	2017-11-22	1	2
3608905994970875797	2017-11-25	1	2
5635045736180438032	2017-11-23	0	2
8456305502310290272	2017-11-23	0	2
-1719659009420943913	2017-11-22	0	2
-4290807050593295151	2017-11-24	0	2
-9092971831545126961	2017-11-23	1	2
3955817944373206055	2017-11-23	0	2
4014912100078970105	2017-11-23	1	2
-3412727520739677836	2017-11-23	0	2
-3565739299311681706	2017-11-22	0	2
-6722576654487474059	2017-11-22	1	2
-8816750302311898778	2017-11-24	1	2
5443105738940713356	2017-11-23	0	2
8162427608728286952	2017-11-23	2	2
8478651683670496211	2017-11-24	3	2
8807380235620261019	2017-11-23	1	2
-1278145548966176759	2017-11-24	1	2
-1362586075602911514	2017-11-23	0	2
-83243595666705383	2017-11-23	0	2
9165888460985510540	2017-11-23	0	2
-3720194866634705471	2017-11-23	0	2
